audio_id,类型,biz_group,uuid,user_id,member_id,member_id_marked,年龄,性别,唤醒词,asr,备注
5057865_6649b010_4F93.ogg,测试,X1,4F932F3A3F5FD2249286B2732FE86208,19090,81951,81951,成人,男,天猫精灵,天猫精灵零八二六,
4312373_a1f67c7a_4F93.ogg,测试,X1,4F932F3A3F5FD2249286B2732FE86208,19090,81951,81951,成人,男,天猫精灵,天猫精灵六零八四,
4339572_465abc92_4F93.ogg,测试,X1,4F932F3A3F5FD2249286B2732FE86208,19090,81951,81951,成人,男,天猫精灵,天猫精灵八九二六,
2134931_0529aa3b_4F93.ogg,测试,X1,4F932F3A3F5FD2249286B2732FE86208,19090,81951,81951,成人,男,天猫精灵,天猫精灵十二九六,语义正确
5912296_9543215f_4F93.ogg,测试,X1,4F932F3A3F5FD2249286B2732FE86208,19090,,无效数据,,,,,
2051157_463c8add_4F93.ogg,测试,X1,4F932F3A3F5FD2249286B2732FE86208,19090,,无效数据,,,,,
2747271_e96602a6_4F93.ogg,测试,X1,4F932F3A3F5FD2249286B2732FE86208,19090,,无效数据,,,,,
4248278_befcf0b2_4F93.ogg,测试,X1,4F932F3A3F5FD2249286B2732FE86208,19090,,无效数据,,,,,
4420547_759f4bb0_4F93.ogg,测试,X1,4F932F3A3F5FD2249286B2732FE86208,19090,81951,81951,成人,男,天猫精灵,天猫精灵八九零六,
4522238_5e11c5f4_4F93.ogg,测试,X1,4F932F3A3F5FD2249286B2732FE86208,19090,81951,81951,成人,男,天猫精灵,天猫精灵二五三八,
4607500_b043e062_4F93.ogg,测试,X1,4F932F3A3F5FD2249286B2732FE86208,19090,81951,81951,成人,男,天猫精灵,天猫精灵五八四零,
4646450_87b0797a_4F93.ogg,测试,X1,4F932F3A3F5FD2249286B2732FE86208,19090,81951,81951,成人,男,天猫精灵,天猫精灵二三五四,
4924144_38e72880_4F93.ogg,测试,X1,4F932F3A3F5FD2249286B2732FE86208,19090,81951,81951,成人,男,天猫精灵,天猫精灵四三五八,
2928878_5030185f_4F93.ogg,测试,X1,4F932F3A3F5FD2249286B2732FE86208,19090,,没有注册,,,没有唤醒词,,听不清
175502651_8413E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,16660,成人,男,没有唤醒词,下单,
181620306_4455E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,无效数据,,,,,
235552486_5594E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,16660,16660,成人,男,天猫精灵,天猫精灵二四五六,
004010086_0133E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,无效数据,,,,,
090400916_8677E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,16660,16660,成人,男,天猫精灵,天猫精灵三二零八,
093108783_6235E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,16660,成人,男,天猫精灵,天猫精灵六四九三,
231628921_5207E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,16660,16660,成人,男,天猫精灵,天猫精灵五零三六,
125839693_7995E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,16660,成人,男,天猫精灵,天猫精灵二八五六,
131428095_9621E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,16660,16660,成人,男,天猫精灵,天猫精灵零三八四,
132145251_1796E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,16660,成人,男,天猫精灵,天猫精灵三八九二,
132841708_2558E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,16660,无效数据,,,,,
133041547_5727E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,16660,16660,成人,男,天猫精灵,天猫精灵九零五四,
133742551_9877E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,无效数据,,,,,
134236582_7494E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,无效数据,,,,,
134843747_0808E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,16660,16660,成人,男,天猫精灵,天猫精灵四二八五,
231636981_0381E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,16660,成人,男,天猫精灵,天猫精灵二五九八,
151540942_6274E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,16660,成人,男,天猫精灵,天猫精灵不要了,
103012555_9744E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,16660,成人,男,天猫精灵,天猫精灵九二三五,
103141735_1292E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,没有注册,,,天猫精灵,天猫精灵零四五九,
103653075_4922E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,29453,16660,成人,男,天猫精灵,天猫精灵八九三零,
104132733_6463E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,16660,成人,男,天猫精灵,天猫精灵六四二三,
091021104_2752E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,无效数据,,,,,
113737011_3927E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,无效数据,,,,,
220932752_5967E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,16660,16660,成人,男,天猫精灵,天猫精灵四五三二,
175101611_7691E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,16660,成人,男,天猫精灵,天猫精灵三零二八,
181349125_8601E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,16660,16660,成人,男,天猫精灵,天猫精灵二零六八,
115110045_3414E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,16660,16660,成人,男,天猫精灵,天猫精灵二三零四,
115522500_2606E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,29453,16660,成人,男,天猫精灵,天猫精灵零六二八,
230855668_3724E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,16660,16660,成人,男,天猫精灵,天猫精灵五二八三,
202739648_2091E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,16660,16660,成人,男,天猫精灵,天猫精灵五零二四,
203123343_4337E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,16660,成人,男,天猫精灵,天猫精灵四零六二,
101353405_9142E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,16660,16660,成人,男,天猫精灵,天猫精灵零四三二,
101537058_7285E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,16660,16660,成人,男,天猫精灵,天猫精灵九六四二,
101756411_1726E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,16660,成人,男,天猫精灵,天猫精灵四六二零,
101843720_3666E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,16660,无效数据,,,,,
220001647_7887E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,无效数据,,,,,
220140578_5326E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,16660,16660,成人,男,天猫精灵,天猫精灵零九五六,
214430713_9861E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,没有注册,,,天猫精灵,天猫精灵九三六二,
172426860_2025E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,16660,成人,男,没有唤醒词,小爱小爱七八七五,
234931001_3041E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,无效数据,,,,,
184820889_0443E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,没有注册,,,天猫精灵,天猫精灵二四八五,
110633964_2290E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,16660,成人,男,天猫精灵,天猫精灵九九九九,
204508305_3316E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,16660,成人,男,天猫精灵,天猫精灵零三五六,
102054132_6688E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,无效数据,,,,,
113840855_5611E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,没有注册,,,没有唤醒词,不要了,
115317341_8402E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,没有注册,,,天猫精灵,天猫精灵八零四二,
163156356_5298E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,没有注册,,,天猫精灵,天猫精灵八三六是你主人不想下单,
162236096_6701E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,16660,16660,成人,男,天猫精灵,天猫精灵八五二四,
163007772_5740E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,无效数据,,,,,
124607351_0950E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,无效数据,,,,,
163556975_4969E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,16660,16660,成人,男,天猫精灵,天猫精灵八五六九,
222014690_2464E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,16660,成人,男,天猫精灵,天猫精灵九五八二,
161647476_3864E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,16660,成人,男,天猫精灵,天猫精灵零九三二,
115609937_0568E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,无效数据,,,,,
0941775_00e8e856_E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,16660,无效数据,,,,,
2856390_46edf301_E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,没有注册,,,天猫精灵,天猫精灵六二八九,
1110822_4a587e90_E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,无效数据,,,,,
1054687_5230e04f_E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,无效数据,,,,,
0432749_d4ccccbf_E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,,没有注册,,,天猫精灵,天猫精灵五零八二,
3349001_b567030d_E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,29453,16660,成人,男,天猫精灵,天猫精灵六九五二,
0801964_4b7ddb5b_E09A.ogg,测试,X1,E09A67D81F462C5F3E5FCDACB9CE0F2B,21208,16660,16660,成人,男,天猫精灵,天猫精灵二四六三,
080258273_2475B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,28681,儿童,男,天猫精灵,天猫精灵,
105040384_1421B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,天猫精灵,
105130646_2109B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,28681,儿童,男,天猫精灵,八五二天猫精灵,
105222575_6320B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,28681,儿童,男,天猫精灵,天猫精灵,
105434285_0827B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,天猫精灵,
105527043_5141B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,28681,儿童,男,天猫精灵,天猫精灵,
105620932_5465B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,啊天猫精灵,
105823845_5940B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,无效数据,,,,,
105936138_3689B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,天猫精灵,
110047152_0224B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,28681,儿童,男,天猫精灵,天猫精灵,
110157734_2774B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,天猫精灵我要买货,
110250299_4678B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,天猫精灵,
175452589_2546B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,无效数据,,,,,
185130475_7002B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,呀呀天猫精灵,
185226673_6540B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,天猫精灵,
185355693_6256B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,天猫精灵,
142116987_7259B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,28681,儿童,男,天猫精灵,天猫精灵,
142258490_2286B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,呀呀天猫精灵,
102606738_1973B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,28681,儿童,男,天猫精灵,哎呀呀天猫精灵,
102726470_9237B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,天猫精灵,
102845580_2530B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,28681,儿童,男,天猫精灵,天猫精灵,
102938070_7519B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,28681,儿童,男,天猫精灵,天猫精灵,
103121425_3511B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,28681,儿童,男,没有唤醒词,天,
103738288_7481B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,28681,儿童,男,天猫精灵,天猫精灵,
080152906_1108B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,天猫精灵,
212126844_0095B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,天猫精灵,
195527507_1151B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,无效数据,,,,,
170247179_3524B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,无效数据,,,,,
170344537_1826B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,天猫精灵四八三九,
111842733_1501B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,无效数据,,,,,
135904975_2237B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,28681,儿童,男,天猫精灵,天猫精灵三八五九,
162112472_9746B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,天猫精灵八五九二,
162248023_8714B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,无效数据,,,,,
162844891_9448B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,天猫精灵,
160950936_0659B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,天猫精灵,
120844289_3134B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,天猫精灵,
0829382_0763f1f1_B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,28681,儿童,男,没有唤醒词,天天天天,
5246337_326d0544_B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,无效数据,,,,,
5601729_234b196b_B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,28681,儿童,男,天猫精灵,天猫精灵,
3134044_898adf74_B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,无效数据,,,,,
2243214_228f287c_B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,28681,儿童,男,没有唤醒词,九二三零,
3038919_b7924dcd_B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,天猫精灵四九三八,
2703513_912cafa1_B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,28681,儿童,男,天猫精灵,天猫精灵,
5027917_8ebd00fc_B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,28681,儿童,男,天猫精灵,天猫精灵,
5957872_6df398a5_B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,无效数据,,,,,
1429135_e207e3f6_B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,28681,儿童,男,天猫精灵,天猫精灵九六零四,
5708790_6f69e8f3_B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,天猫精灵八九二五,
2717646_5cc768f4_B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,天猫精灵八四零九,
3515503_661ff3fc_B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,无效数据,,,,,
5717298_0a65929c_B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,天猫精灵二三四五,
5919570_fc27faea_B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,28681,儿童,男,天猫精灵,天猫精灵八三五,
0158527_c32ea56f_B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,28681,儿童,男,没有唤醒词,我要点外卖,
4232090_5c76824e_B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,28681,儿童,男,天猫精灵,天猫精灵五八零三,
3247887_ec0bf532_B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,28681,儿童,男,天猫精灵,天猫精灵九三五八,
3818028_5fe4ed8e_B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,天猫精灵三二五八,
0637027_74117ff3_B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,天猫精灵九四五六,
3658765_cd21e257_B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,,28681,儿童,男,天猫精灵,天猫精灵九四八五,
4646922_00dde68a_B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,天猫精灵三零九五,
5110318_c257f542_B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,天猫精灵零六二四,
2000928_18fae005_B91E.ogg,测试,X1,B91E0D3E08D29196EF5CF47B4D75A7BF,35403,28681,28681,儿童,男,天猫精灵,天猫精灵五四八零,
122344236_8467692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,,29632,儿童,男,天猫精灵,天猫精灵二零六三,
122956117_5672692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,,29632,儿童,男,天猫精灵,天猫精灵四八二六,
123126970_2557692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,,29632,儿童,男,天猫精灵,天猫精灵九六三四,
123234468_2591692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,,29632,儿童,男,天猫精灵,天猫精灵三二九四,
123410793_1799692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,29632,29632,儿童,男,天猫精灵,天猫精灵四零三九,
123509164_4779692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,,29632,儿童,男,天猫精灵,天猫精灵五九四六,
123637668_9006692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,29632,29632,儿童,男,天猫精灵,天猫精灵四六三二,
124023008_9003692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,,1005998,成人,女,天猫精灵,天猫精灵四五三八,
124221617_9410692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,29632,29632,儿童,男,天猫精灵,天猫精灵三九六零,
143948756_1006692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,,29632,儿童,男,天猫精灵,天猫精灵三六零二,
150223401_1410692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,29632,29632,儿童,男,天猫精灵,天猫精灵五六三二,
150301805_0174692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,29632,29632,儿童,男,天猫精灵,天猫精灵三五二九,
150611205_7034692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,,1005998,成人,女,天猫精灵,天猫精灵二四三五,
150718064_5188692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,,29632,儿童,男,天猫精灵,天猫精灵四二八三,
150848059_3968692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,,29632,儿童,男,天猫精灵,天猫精灵五三八四,
151556218_9669692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,29632,29632,儿童,男,天猫精灵,天猫精灵二三八六,
165314213_5899692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,29632,29632,儿童,男,天猫精灵,天猫精灵二六三五,
165415358_9456692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,29632,29632,儿童,男,天猫精灵,天猫精灵四三八八,
165523815_9608692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,,29632,儿童,男,天猫精灵,天猫精灵五二三零,
192553651_7265692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,,29632,儿童,男,天猫精灵,天猫精灵九二五三,
192815508_7110692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,,29632,儿童,男,天猫精灵,天猫精灵四零五七,
193115897_5409692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,,29632,儿童,男,天猫精灵,天猫精灵二零八六,
120538220_7118692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,29632,29632,儿童,男,天猫精灵,天猫精灵零五八三,
120653117_0934692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,29632,29632,儿童,男,天猫精灵,天猫精灵六八四九,
120839361_4064692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,29632,29632,儿童,男,天猫精灵,天猫精灵零二六五,
121115481_0228692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,29632,29632,儿童,男,天猫精灵,天猫精灵八九零五,
123555486_9544692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,,29632,儿童,男,天猫精灵,天猫精灵八二五四,
123651493_8887692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,,29632,儿童,男,天猫精灵,天猫精灵二八零七,
123756363_3890692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,,29632,儿童,男,天猫精灵,天猫精灵九六零三,
211613439_4770692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,,无效数据,,,,,
211812173_0091692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,,无效数据,,,,,
080342759_5342692D.ogg,测试,X1,692D8AF7E07CC886BE3DEB8E95049458,36260,,29632,儿童,男,天猫精灵,天猫精灵五四六二,
